orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period
0.907818056,1.679,29.5,0.037,0.0,0.55,0.0188,2012.0,1.014,1.067,6210.0,4.456,-0.16,17.569971667676196,0.5424057767201413,53.636266115879785,0.03648911588844587,0.3239935587239946,0.6459602099886188
234.66319186,7.627,243.5,0.029,0.0,1.68,0.7751,328.0,1.076,1.126,6306.0,4.426,-0.1,31.92604799710922,1.5613368389062836,144.94038991643458,0.026951647814453705,0.05201395495527847,5.462403632537017
371.51852,30.94,263.0,0.962,0.0,2.28,1.0222,284.0,1.089,1.025,6227.0,4.377,-0.18,8.500322931469846,2.093661989291103,115.35082660051465,0.883378435832474,0.0456078368322454,5.920286754704515
0.94895231,3.952,57.7,0.738,0.0,2.51,0.0221,3464.0,3.067,1.589,6661.0,3.666,-0.18,14.600198734767527,0.8183890386732836,22.988038650183807,0.2406259404545352,0.5200420356522981,0.6672919512676138
15.2311195,3.91,269.1,0.192,0.0,1.94,0.1228,800.0,1.186,1.061,5836.0,4.316,0.16,68.82351180984352,1.6357490423701162,138.7112687055316,0.16188856501807336,0.13708019188877996,2.786930356350393
132.9955503,7.436,1275.4,0.703,0.0,2.51,0.4498,241.0,0.659,0.687,4523.0,4.636,-0.1,171.51692152811708,3.808795434301313,508.12728759869026,1.0667662112804077,0.05328321909058518,4.897806592683138
79.334347,10.886,164.9,0.652,0.0,1.56,0.3653,500.0,1.15,1.027,6384.0,4.33,-0.3,15.14789498917004,1.3565205595473397,105.70506044547407,0.5669560287338882,0.07832080199274423,4.386197263000197
5.00673576,1.9398,191.2,0.599,0.0,2.0,0.0574,1324.0,1.383,1.005,6116.0,4.158,-0.26,98.56681175027748,1.4461305523278727,95.59995220002389,0.43311610042219784,0.21648136033085655,1.7928814662206205
20.55848388,1.449,677.3,1.334,0.0,36.9,0.1457,624.0,0.936,0.974,5578.0,4.484,0.16,467.4254883191937,39.42303480444999,18.355013052709673,1.425212152551119,0.11186805304555968,3.070769422603412
0.447861451,0.8541,265.4,0.427,0.0,1.42,0.0112,2263.0,0.848,0.938,5901.0,4.553,-0.3,310.73608390576754,1.6745263272095197,186.90127683008674,0.503537142055257,0.3834943229311143,0.3700876063745636
0.876941133,1.296,73.5,0.386,0.0,0.85,0.0183,1938.0,0.975,1.058,6018.0,4.485,-0.04,56.71291920299444,0.8717939776472023,86.47048650530999,0.39589702984920017,0.32203389825157297,0.6296433948323307
5.40597608,2.79,461.0,0.013,0.0,31.78,0.0882,2818.0,15.355,3.121,4840.0,2.56,0.21,165.232915687127,2.0696840071843696,14.505978146444992,0.0008466297071553431,0.5822314048383819,1.8572313171806194
10.37168928,3.035,1254.9,0.537,0.0,3.2,0.0873,720.0,0.888,0.822,5121.0,4.457,0.18,413.47597579045276,3.6035995454960075,392.1561274512102,0.6047290487285487,0.1405975395156029,2.4311268701653788
480.03759,16.25,717.4,0.2596,0.0,1.14,0.9212,109.0,0.43,0.451,3622.0,4.826,-0.1,44.147689590911405,2.651156625217151,629.2976935985145,0.60371952623366,0.030093870781310362,6.175945416740383
11.76307164,2.9076,1037.3,0.048,0.0,2.35,0.0954,616.0,0.756,0.849,4959.0,4.603,0.16,356.7545890925199,3.108461496744052,441.4040674876308,0.0634919795079636,0.12421859243310776,2.5465559730851686
1.11205787,1.459,118.7,0.008,0.0,1.02,0.0208,1799.0,0.932,0.976,6098.0,4.488,-0.32,81.35703813773945,1.094419426588598,116.37243492898537,0.008583681777165475,0.29501475888897755,0.7476627660368081
20.28281916,36.048,2797.5,0.719,0.0,22.46,0.1502,1141.0,3.956,1.098,5043.0,3.284,-0.3,77.60485803359803,5.677450536539299,124.55475847930727,0.18174919571557235,0.22625421371678478,3.057900135022141
411.8969,6.203,502.8,0.4026,0.0,2.61,1.1588,279.0,1.144,1.221,6362.0,4.408,0.07,81.05753972955993,2.281466537179601,192.64360435110945,0.35192276929827865,0.04385413391325776,6.023197924992705
13.28689997,3.2825,1039.6,0.017,0.0,2.78,0.1087,715.0,0.87,0.968,5730.0,4.545,-0.06,316.7097283443325,3.1953986259785907,373.9567000155755,0.019540207425048937,0.12478184989096303,2.659343031388643
5.5834987,2.484,87.4,0.7862,0.0,1.41,0.0655,1317.0,1.375,1.203,6517.0,4.241,-0.16,35.185171020462555,1.025453799669964,61.98577164129672,0.5717814023407983,0.2020868497464958,1.8845663213508865
5.2972293,3.799,1210.5,0.022,0.0,47.7,0.0726,2867.0,14.296,1.812,4631.0,2.386,-0.04,318.6363994113189,3.3365974162984466,25.377357958545954,0.0015388918901166838,0.6190887495963963,1.8401097430091016
33.2948005,2.997,215.7,0.03,0.0,1.46,0.2065,600.0,0.989,1.056,6217.0,4.472,-0.22,71.97194795730799,1.4762371322172576,147.7396248358734,0.030333639703094332,0.09650957051688763,3.5349937537598497
0.566802325,1.842,288.4,0.3857,0.0,1.4,0.0123,1889.0,0.824,0.764,5233.0,4.489,-0.16,156.56886179757774,1.6990270642875434,205.99985285724796,0.4680819562112182,0.36097840619893395,0.44903680672470064
142.703888,5.808,225.5,0.062,0.0,1.95,0.5812,440.0,1.289,1.292,6701.0,4.326,-0.02,38.825750890883114,1.5127994470136177,115.64096633796599,0.04809926446915092,0.0656618415063928,4.967754849086394
4.421566535,2.1229,684.0,0.869,0.0,2.19,0.0471,729.0,0.697,0.713,4299.0,4.604,0.38,322.20061133326516,3.142032794787956,312.3286245074774,1.2467700907172299,0.16957431956976637,1.690384802288622
4.238855579,5.2235,68002.0,1.031,0.0,38.01,0.0459,1044.0,0.804,0.716,5655.0,4.482,-0.72,13018.47171083149,47.276060601914665,1789.055464639425,1.2823367135115502,0.1846153845827382,1.656103073525791
563.94854,15.631,872.9,0.0504,0.0,2.55,1.3194,209.0,0.868,0.961,5853.0,4.544,-0.18,55.844152271502,2.93778463388867,342.313591249572,0.05806444923450549,0.035708183831247534,6.33673464735242
9.50158045,5.0701,443400.0,0.444,0.0,73.07,0.088,860.0,1.0,1.0,5780.0,4.438,0.0,87453.879123907,73.06992693007307,6068.15374205346,0.44399955600044405,0.1487889273098981,2.3515257648842414
2.199069234,6.30646,225250.0,0.762,0.0,118.99,0.037,2104.0,1.925,1.4,6613.0,4.014,-0.12,35717.33813940972,61.812954902361085,1893.0162039413717,0.395843950210935,0.3181611975928986,1.1628599031214342
186.5168116,3.1968,5752.4,0.972,0.0,37.5,0.7185,452.0,2.99,1.421,5018.0,3.639,0.28,1799.4238615415845,12.541801825484338,153.3973292427379,0.325083503316554,0.09007572736347633,5.233868503257748
17.2922631,7.042,203.1,0.865,0.0,2.13,0.1361,809.0,1.299,1.122,5936.0,4.261,0.14,28.841234188975548,1.6397216014460345,95.35206790982727,0.6658963311036713,0.13628706197164975,2.9064781890293476
4.51436096,3.0083,230.7,0.118,0.0,1.84,0.055,1231.0,1.215,1.091,5940.0,4.306,0.12,76.68780484399664,1.5144020457596332,125.38036664110508,0.09711926163023733,0.2072390572041685,1.7073557729182265
1.69999106,3.289,95.6,0.388,0.0,0.55,0.0227,934.0,0.554,0.541,4289.0,4.684,-0.64,29.066576750812782,0.9927779913754667,173.81786578569853,0.7003597466430566,0.21776637905857626,0.9932484618936906
28.8431751,3.171,756.7,0.913,0.0,2.66,0.1679,491.0,0.785,0.758,5151.0,4.528,-0.16,238.6312713241024,3.3885307152474966,284.47357726557243,1.163055843240964,0.0953212968170605,3.3959561738305353
19.1644498,3.553,63.8,0.525,0.0,1.83,0.1538,988.0,2.234,1.319,5877.0,3.86,0.2,17.95665129280853,0.819158093483396,34.8633689271208,0.23500437108130212,0.16811298278575582,3.0039211430535135
8.0970583,5.699,680.7,0.959,0.0,4.83,0.0845,1203.0,1.455,1.23,6573.0,4.2,-0.2,119.44198641130262,3.3195853473640224,140.93164784023855,0.6591060762157551,0.18302145136421397,2.207951097525556
73.908995,3.916,100.5,0.4947,0.0,0.94,0.3464,421.0,0.918,1.012,5865.0,4.518,-0.04,25.66393624516439,1.0239640261829779,106.91477987789375,0.5388883018645948,0.07178175616849415,4.316273976770476
2.17815935,1.839,116.3,0.503,0.0,1.22,0.0344,1561.0,1.098,1.139,6258.0,4.413,-0.02,63.240857400295056,1.11111009917113,95.32779071492565,0.45810522941235937,0.2494407158438094,1.156302208455966
31.8055128,3.979,141.7,0.476,0.0,0.63,0.1596,378.0,0.525,0.534,4729.0,4.726,-1.42,35.61195385474896,1.199997714290068,224.92027790432076,0.9066649396858291,0.0799323324000989,3.4905965744381167
5.888835386,3.7988,19466.0,6.217,0.0,584.67,0.064,1008.0,1.0,1.0,5780.0,4.438,0.0,5124.248414170682,584.6694153305847,33.2939948461628,6.216993783006217,0.17439446363764802,1.9299020411303254
1.74610057,1.299,54.2,0.032,0.0,1.24,0.0281,1689.0,1.749,0.97,4854.0,3.939,0.56,41.72437126684276,0.708976152672297,43.709642169643416,0.01829615877863992,0.3479604449221342,1.010181930855757
2.56658897,2.429,226.5,0.755,0.0,1.59,0.0374,1360.0,0.972,1.053,6046.0,4.486,-0.08,93.24821191922112,1.635800786213183,142.45274059576064,0.7767481720697819,0.22494211044906678,1.2716096684503242
31.0209175,2.012,859.5,0.881,0.0,1.66,0.1522,291.0,0.48,0.488,3720.0,4.764,-0.1,427.18666640821743,3.4583261284872324,517.7707724272456,1.8354128428899108,0.07822580643058447,3.4663893611243224
16.473474,4.201,470.5,0.014,0.0,1.63,0.1126,612.0,0.754,0.702,5364.0,4.529,-0.54,111.99711687762036,2.161800846417975,288.6501296624972,0.018567614631810832,0.11409395971027331,2.860683959557204
23.7832097,7.939,256.5,0.01,0.0,2.01,0.1618,725.0,1.265,0.997,5877.0,4.233,-0.04,32.30885094988651,1.588931550251739,127.61187681001154,0.007905132090804673,0.12336225963529653,3.2101663956580255
3.431126546,2.7986,40248.0,1.161,0.0,47.48,0.0407,1251.0,0.969,0.764,5815.0,4.349,-0.62,14381.47131370281,48.998917441777664,847.6832171928556,1.198141178388877,0.21513327597332185,1.4886538510512513
3.120828136,2.1878,16456.0,0.784,0.0,14.16,0.0428,1303.0,0.996,1.07,6122.0,4.471,-0.1,7521.707870139925,14.216853195930526,1162.1468105828524,0.7871478040684698,0.21283894148761207,1.4160541470463561
9.391039263,2.8386,2895.6,0.964,0.0,11.73,0.0902,1068.0,1.498,1.11,5944.0,4.132,0.1,1020.0799619249059,7.830435360190014,246.85419890416037,0.6435242700105007,0.17967698516492647,2.3409438254217387
3.02558494,3.0008,128.3,0.839,0.0,1.62,0.0418,1484.0,1.263,1.066,6123.0,4.263,-0.06,42.75525101464576,1.2826593169759963,79.19748197686299,0.6642908437918894,0.24236485379023928,1.3926702270196982
0.933759404,3.491,114.9,0.712,0.0,0.99,0.018,1763.0,0.866,0.895,5766.0,4.514,-0.26,32.91319595726269,1.1431857468986757,116.06048882778907,0.8221699513049061,0.3057578910326469,0.6594659859831653
559.28332,4.245,1360.0,0.3058,0.0,2.54,1.1841,150.0,0.709,0.708,4386.0,4.586,0.26,320.37683854491434,3.582505525380077,535.4328600658031,0.4313110982918219,0.034199726394391304,6.328442584361914
6.46004728,1.979,394.2,0.828,0.0,1.8,0.0652,883.0,0.804,0.897,5704.0,4.575,-0.3,199.1914102115158,2.238803185568177,218.99987833340091,1.0298494653613612,0.15480364653667536,2.0095617519971944
118.4039,5.593,426.0,0.4062,0.0,3.46,0.5031,517.0,1.64,1.213,6486.0,4.091,-0.22,76.16662324930748,2.109754811125115,123.1213516990313,0.2476827758031855,0.07971014491524665,4.78251186374165
174.7697122,2.3569,68139.0,1.036,0.0,38.79,0.588,294.0,0.804,0.897,5704.0,4.575,-0.3,28910.42092985662,48.24620864899421,1756.6124837171312,1.2885556112492396,0.05154277698956122,5.169174684856452
0.727331746,0.8323,357.4,0.153,0.0,0.67,0.0115,849.0,0.356,0.385,3460.0,4.92,0.07,429.41195553051114,1.8820171853449854,533.4320396536721,0.4297740736683324,0.24537572247243478,0.546577874521174
8.5275894,2.959,112.5,0.311,0.0,1.28,0.0883,1049.0,1.193,1.26,6469.0,4.385,0.07,38.0195883678309,1.0729244988059525,87.89055633550286,0.2606871243192587,0.1621579842074265,2.2541917370858013
3.59645081,2.661,149.6,0.781,0.0,1.66,0.0473,1327.0,1.235,1.09,5887.0,4.292,0.16,56.219445238840564,1.3441284662927397,90.1204276382966,0.6323881519124276,0.22541192454129233,1.5252844426436112
2.27164952,4.054,82.4,0.01,0.0,0.97,0.0351,1522.0,1.062,1.115,6274.0,4.434,-0.1,20.325599327676535,0.9133701380695498,84.94836603261234,0.009416186990407732,0.24258846027373468,1.185294298088863
22.786522,2.197,228.3,0.3817,0.0,1.45,0.1584,661.0,0.943,1.02,6146.0,4.497,-0.26,103.91438146819232,1.5376441806530428,157.44816727712603,0.40477157500363203,0.10754962575536127,3.1691191177465847
0.541396363,2.384,181.0,0.0783,0.0,2.04,0.0143,3204.0,1.489,1.322,7118.0,4.212,-0.32,75.9227869451397,1.3700460913055128,88.7254467032124,0.05258559262216748,0.45012643994800133,0.4326887348156998
8.17242644,3.902,864.3,0.926,0.0,3.29,0.0779,858.0,0.905,0.943,5705.0,4.499,-0.06,221.5017371856132,3.635355099055139,262.70508732368165,1.0232032892781333,0.15039439085882655,2.216201857591267
148.179343,12.733,466.6,0.102,0.0,2.52,0.5425,367.0,1.183,0.967,5635.0,4.278,0.14,36.644935471221594,2.1301757141371818,185.15865668307273,0.08622139795317163,0.06512866014815817,5.005149226441706
1.803697292,1.5922,69.7,0.405,0.0,1.0,0.0296,1783.0,1.166,1.054,6438.0,4.33,-0.26,43.77588005534477,0.8576321975710142,69.69993030006971,0.34734104001626076,0.27694936311324175,1.0309390075672384
11.99097576,5.7401,2124.3,1.269,0.0,37.47,0.1006,880.0,1.072,0.944,6110.0,4.352,-0.36,370.0805961428205,34.95332560324104,56.69335317071383,1.1837675524556412,0.14402618655580585,2.5642549441046882
9.94221873,2.453,486.5,1.171,0.0,19.64,0.0852,754.0,0.917,0.832,5213.0,4.434,0.14,198.3284964009391,21.417642946954256,24.770874502501297,1.2769887928148387,0.14463840396227923,2.392628585388831
1.097211085,1.6738,38946.0,1.145,0.0,16.07,0.0145,740.0,0.334,0.339,3497.0,4.92,-0.2,23267.999003465768,48.11362840231018,2423.521940042194,3.4281334487022495,0.2116099513263912,0.7406084073211924
628.592314,3.603,393.7,0.8176,0.0,6.99,1.4891,323.0,3.117,1.114,5058.0,3.497,-0.2,109.27002240632183,2.2425401852614097,56.3233109694834,0.26230341279967506,0.0638592328857534,6.445072489277726
16.2254975,6.471,120.4,0.273,0.0,1.21,0.1222,788.0,1.098,0.922,5956.0,4.322,-0.28,18.606085828143126,1.1020026393418585,99.50404999665291,0.24863365333911355,0.1323035594136495,2.846390698920949
5.4169303,7.512,109.5,1.055,0.0,8.17,0.0633,1173.0,1.108,1.151,6355.0,4.41,-0.08,14.576675375841937,7.373639554476936,13.402691137981503,0.9521652056270706,0.18457907156812287,1.8589398569359743
0.898932836,2.437,61.1,0.565,0.0,1.51,0.0192,2489.0,1.872,1.162,5712.0,3.959,0.18,25.071799313992898,0.8066235007353094,40.46354936188784,0.30181607808970184,0.43574929964360126,0.6412920631162156
3.44928111,1.424,237.0,0.534,0.0,1.23,0.0426,966.0,0.781,0.879,5119.0,4.591,0.14,166.43246739293022,1.5749019527503805,192.68277017660964,0.6837379209501653,0.1887087321373884,1.4927425348132075
9.07829171,0.783,530.9,0.164,0.0,3.69,0.0838,984.0,1.611,0.951,5086.0,4.002,0.3,678.032339677727,2.2905013715075286,143.87529976279137,0.10180006095589017,0.19347227680033968,2.310383775066729
1.312459403,1.459,36.9,0.732,0.0,1.65,0.0262,2824.0,2.507,1.388,6543.0,3.782,-0.28,25.29127807314731,0.6581568974244525,22.36362280992557,0.2919823326755753,0.431606296739782,0.8383116347908849
16.8600805,5.557,273.4,0.682,0.0,1.71,0.1246,765.0,0.973,0.906,6205.0,4.419,-0.58,49.199199352312505,1.7574493756943723,159.88294743687285,0.7009242539319076,0.12328767121300763,2.8825680827170306
2.406574511,3.4382,738.0,1.187,0.0,26.22,0.0373,1481.0,1.107,1.2,6167.0,4.428,0.21,214.64713668572603,23.685615460148636,28.146452015772233,1.072266420716874,0.24014918108640357,1.2257072441759909
9.10969334,5.3181,126.4,0.761,0.0,1.32,0.0862,873.0,1.073,1.026,5611.0,4.388,0.36,23.767882558078533,1.230194566454272,95.75750321401273,0.7092258068725007,0.15558723932354532,2.3134947002281314
5.3235335,2.714,342.4,0.804,0.0,2.69,0.06,1167.0,1.303,1.015,5678.0,4.215,0.2,126.16060200419969,2.0644650311089556,127.28619803487061,0.6170371319745727,0.2055301162019144,1.8442781500229204
163.820347,1.331,1196.0,0.2012,0.0,2.59,0.5557,251.0,0.771,0.851,4822.0,4.594,0.4,898.571826767974,3.3592693135287757,461.7758834842149,0.26095945400849024,0.05205308999335274,5.104856074660045
54.1558384,4.432,1109.8,0.927,0.0,3.88,0.2838,466.0,0.941,1.038,5798.0,4.507,0.1,250.40608068454856,4.123268731914206,286.0308541157592,0.9851211635269251,0.0803725422420882,4.010162604103566
75.13194883,20.8729,122370.0,0.487,0.0,26.21,0.3164,359.0,0.729,0.747,5365.0,4.586,-0.46,5862.625420395564,35.953311449504184,4668.828513207611,0.6680374924039885,0.06691519104064954,4.332468003703208
1.69421771,4.161,91.1,0.734,0.0,0.74,0.0251,1274.0,0.717,0.731,5402.0,4.591,-0.56,21.893770273066504,1.0320766637703433,123.10794174602465,1.0237084746046379,0.2358385782606741,0.9911078876405791
44.2018402,4.949,235.6,0.348,0.0,1.14,0.2196,409.0,0.753,0.723,5002.0,4.543,-0.18,47.60556726498944,1.5139422125601425,206.66648538027601,0.46215078067625404,0.08176729306641997,3.811137798398839
87.6476068,8.871,1009.6,0.147,0.0,4.0,0.3807,484.0,1.257,0.958,6035.0,4.22,-0.28,113.80902786506282,3.182177261593269,252.39993690001577,0.11694501436355262,0.0801988400861311,4.484669036103927
17.177328207,7.6702,24419.0,0.267,0.0,15.29,0.1327,720.0,0.973,1.055,6032.0,4.485,-0.06,3183.6193080207413,15.714269563957282,1597.0567954835321,0.2744087621698231,0.11936339520567582,2.900175114637836
0.856895349,1.3078,82.2,0.554,0.0,0.82,0.0174,1881.0,0.873,0.958,6021.0,4.537,-0.34,62.85359928612993,0.9392887293370797,100.24378019051197,0.6345926293326125,0.31240657692868185,0.6189059259091214
1.487084251,1.3233,295.7,0.678,0.0,1.6,0.0255,1462.0,0.876,0.993,5650.0,4.551,0.07,223.45634137660292,1.8264819332398023,184.8123844922597,0.7739717192103662,0.2587610619011042,0.911111040805572
8.0292018,3.462,65.6,0.51,0.0,0.99,0.0788,1040.0,1.191,1.009,6063.0,4.29,-0.14,18.948579159855814,0.8312335589978515,66.26255933074815,0.42821122736252953,0.17153224473502685,2.200463969280475
49.26678528,5.5692,8494.0,8.364,0.0,929.36,0.2756,538.0,1.143,1.152,5988.0,4.382,0.26,1525.173898374291,813.08765259173,9.13962295650811,7.317578899755994,0.08984635937043313,3.9173445265846594
10.86062378,2.2874,189.6,0.261,0.0,2.09,0.0988,1108.0,1.496,1.087,6455.0,4.125,-0.36,82.88883322163451,1.3970578896671861,90.71765994370337,0.17446512402063905,0.17164988378440746,2.4732239874647424
350.65158,7.976,248.1,0.004,0.0,1.31,0.9467,243.0,0.833,0.923,5882.0,4.56,-0.34,31.105813552430597,1.5726271637128888,189.38916840521495,0.004801915003703477,0.04131247874170138,5.8626408558478715
13.69942266,4.3409,1292.9,0.03,0.0,3.85,0.1094,771.0,1.089,0.929,5541.0,4.332,0.14,297.8413928352662,3.535350288934538,335.8180945927027,0.02754818406961977,0.13914455871879722,2.6878082181834824
3.03267135,1.774,42.4,0.238,0.0,0.6,0.0405,1187.0,0.921,0.962,5640.0,4.492,0.06,23.900775704185058,0.6514650907002272,70.66654888908518,0.2584144859777568,0.2104609928704856,1.3944290223649218
59.9809868,7.588,282.4,0.918,0.0,2.81,0.3108,568.0,1.383,1.109,6103.0,4.202,0.02,37.21665297619228,2.031813426020661,100.49818487609078,0.6637739235184935,0.09306898245238915,4.110562123784046
5.14072621,27.24,145.6,1.159,0.0,19.28,0.0575,1076.0,1.035,0.956,5751.0,4.389,0.0,5.3450805673612125,18.62800132560259,7.551866828222674,1.119805681347168,0.18709789598555068,1.8149430104093855
0.692693892,1.2804,1433.7,1.265,0.0,32.44,0.0156,2050.0,0.964,1.048,5907.0,4.49,0.04,1119.7273354207005,33.651417374048364,44.195436368821326,1.312239302656325,0.34704587771338313,0.5263212787701779
22.2659599,4.816,61.3,0.03,0.0,1.18,0.1716,896.0,1.492,1.363,6888.0,4.223,-0.1,12.728402672673862,0.7908841884154233,51.94910851770465,0.020107225129205677,0.13008130079412292,3.146991343848002
3.553831111,3.1029,191.8,0.74,0.0,1.62,0.0456,1292.0,1.081,0.998,6015.0,4.37,-0.12,61.81312262299055,1.4986110096105372,118.39498864506874,0.6845507080937021,0.21479634244143037,1.5159688810952645
3.74785358,3.713,98.2,0.468,0.0,0.89,0.047,1093.0,0.886,0.986,5706.0,4.537,0.02,26.447609359652745,1.004513538923771,110.33695467757902,0.5282161081082302,0.19155275145608958,1.55769263802423
7.953547,2.6312,875.4,0.3,0.0,2.25,0.0712,696.0,0.779,0.759,4768.0,4.536,0.18,332.69978234274004,2.8883146491467917,389.06649374822496,0.38510861988623885,0.14597315433180091,2.1920497666247316
1.811460943,5.065,428.5,0.971,0.0,2.83,0.028,1508.0,1.008,0.894,5700.0,4.382,-0.12,84.60018073046777,2.8075368972848245,151.41337405887842,0.9632926951461358,0.2645614034623576,1.0337042567809607
11.1895709,5.3,143.3,0.541,0.0,1.81,0.1015,1037.0,1.465,1.111,6188.0,4.152,-0.08,27.037730747597976,1.2354940372054355,79.17122697722267,0.3692830243801882,0.16758241755533573,2.5005807418891974
17.042155208,7.80412,55165.0,0.455,0.0,24.93,0.1338,760.0,1.035,1.096,6197.0,4.449,-0.08,7068.701266933201,24.08693324933986,2212.7957395589356,0.4396131018230901,0.12263998707073745,2.8927109757913922
124.5245224,9.654,689.9,0.004,0.0,2.69,0.4865,356.0,1.046,0.988,5497.0,4.394,0.38,71.46259877122449,2.571699262237799,256.4683061456111,0.00382408812228669,0.06476259776882616,4.832501137093773
37.8404232,6.408,232.6,0.211,0.0,1.76,0.2363,607.0,1.149,1.226,6243.0,4.406,0.21,36.29837136417425,1.531765420569695,132.159015818741,0.18363778621602592,0.09722889634835352,3.6594615393472854
12.36564669,3.644,388.4,1.22,0.0,24.89,0.1059,804.0,0.952,1.033,6075.0,4.495,-0.16,106.58613979524154,26.144930520030968,15.604659879282446,1.2815112589167448,0.13234567899056038,2.592687735251553
1.332567005,6.3373,401.3,1.185,0.0,27.36,0.0241,2007.0,1.223,1.045,6388.0,4.284,-0.28,63.32348739629063,22.37120002354863,14.667397124729638,0.968928071195363,0.3141828427811235,0.8469693800148613
7.10397925,1.5398,370.5,0.192,0.0,1.51,0.0691,818.0,0.789,0.877,5488.0,4.584,-0.18,240.61550810786588,1.9138125300221418,245.36407591783052,0.24334569918162333,0.14905247810695108,2.092355206479136
456.5734,5.465,397.5,0.1768,0.0,7.88,1.1533,413.0,4.042,0.979,5002.0,3.216,-0.36,72.73557680959253,1.9495294533573841,50.44415603500558,0.04374071159309461,0.08256697319420891,6.125937309005382
20.849919614,13.7687,313090.0,13.715,0.0,2912.48,0.1728,1099.0,1.984,1.581,7355.0,4.042,-0.12,22739.254777919865,1467.9831310568898,107.49945060309446,6.912798935081182,0.14942216177438175,3.0841972425416966
7.37867551,3.349,125.1,0.513,0.0,1.11,0.0761,933.0,0.965,1.075,5936.0,4.501,0.07,37.35442300554702,1.1502578753804402,112.70260116882777,0.5316056667298791,0.15717654983875057,2.1256898483029056
1.89127438,4.491,32.3,0.514,0.0,2.03,0.0378,3342.0,3.46,2.01,7919.0,3.663,-0.2,7.19216050052093,0.5867050327442102,15.911322211171324,0.14855487035986406,0.42202298264654337,1.0616973668669136
34.193600311,5.41382,13715.0,0.625,0.0,21.95,0.2155,778.0,1.786,1.14,6129.0,3.991,-0.14,2533.3308951293366,12.29002671331091,624.8291287093791,0.3499438130213813,0.12693751017671112,3.560864256728138
5.69590202,3.5661,4921.1,0.049,0.0,6.61,0.0627,1043.0,0.94,1.013,6106.0,4.497,-0.24,1379.9665236626781,7.031907412864455,744.4930795018034,0.05212760411957009,0.17081559119377404,1.901495700463629
12.64504291,9.117,200.4,0.931,0.0,1.55,0.0987,741.0,0.886,0.8,5607.0,4.447,-0.34,21.980912363616063,1.7494336913840955,129.29023916758763,1.0507888817281246,0.13215623325625891,2.6133762988970206
2.525591777,1.6545,603.3,0.701,0.0,2.75,0.0374,1406.0,1.046,1.095,6031.0,4.438,0.07,364.6416653722179,2.6290605840720995,219.38173840664055,0.6701714434307424,0.23312883431717313,1.2600483021739617
265.29617,4.1,608.0,0.3323,0.0,2.99,0.8106,302.0,1.218,1.007,5589.0,4.27,0.3,148.29264675789105,2.45484199109853,203.34441359718608,0.27282407814115095,0.05403471102987391,5.584609110440832
2.765621941,2.3191,8342.2,1.262,0.0,34.42,0.0368,1134.0,0.828,0.872,5423.0,4.542,-0.06,3597.1697653530396,41.56999810386703,242.3648970841111,1.5241527486077915,0.20910934903022138,1.3259130377821056
0.845097627,1.873,86.5,0.717,0.0,0.78,0.0167,1584.0,0.783,0.896,5252.0,4.593,0.07,46.182570110747406,0.9961673101311492,110.8972937214183,0.9157076427744025,0.30159939065087593,0.6125321904557186
6.0959841,10.39,112.7,0.657,0.0,0.99,0.0599,988.0,0.885,0.767,5826.0,4.43,-0.66,10.846967194709606,1.118642803793442,113.83826885023349,0.7423720425174661,0.16958462063687182,1.9595290043057827
2.012094,2.157,74.8,0.066,0.0,0.99,0.0309,1523.0,1.162,0.973,5633.0,4.296,0.16,34.677777154484396,0.8519786127550666,75.55547923688965,0.05679857418367111,0.270371027823474,1.102635517950008
1.878877205,5.8768,104030.0,1.005,0.0,109.55,0.0348,2523.0,1.999,1.582,7542.0,4.036,-0.22,17701.807496969865,54.80237378570596,949.6120406242626,0.5027511241865311,0.3345266507114125,1.057400358757931
1.000747038,0.9967,1823.5,0.908,0.0,4.14,0.0175,1620.0,0.79,0.718,5472.0,4.499,-0.54,1829.5356380699927,5.240499695570005,440.45883080704573,1.1493656337143876,0.2960526315248442,0.6935206298190895
280.55544,12.757,401.4,0.031,0.0,2.17,0.8742,308.0,1.078,1.129,6292.0,4.426,-0.08,31.46507552989923,2.012985145653854,184.97687328254685,0.02875693065219791,0.048951048943269064,5.64032937312647
28.59914031,3.6567,1585.1,0.009,0.0,1.83,0.1422,298.0,0.461,0.47,3755.0,4.781,-0.26,433.4781542160543,3.96962262554745,866.1743900686392,0.01952273422400385,0.07936085217593586,3.3877453173271608
5.627911313,7.08223,434330.0,0.464,0.0,81.61,0.0628,1167.0,1.115,1.036,6280.0,4.361,-0.18,61326.72035125655,73.19275946837716,5322.019295159671,0.4161431245353144,0.18582802544811655,1.8912897188169795
2.900613144,3.7357,165480.0,0.334,0.0,38.63,0.039,1289.0,0.931,0.94,5977.0,4.472,-0.3,44296.90705974594,41.492973691757584,4283.717207255573,0.3587536425847018,0.21566003007936085,1.3611337571886524
5.795063956,3.2496,1692.9,0.949,0.0,4.33,0.0613,950.0,0.827,0.914,5865.0,4.563,-0.34,520.9562650922375,5.235785688288164,390.96988661203545,1.147519773252995,0.161977834584488,1.9161964597736763
