orbital_period,transit_duration,transit_depth,impact_parameter,eccentricity,planet_radius,semi_major_axis,eq_temperature,stellar_radius,stellar_mass,stellar_temp,stellar_logg,stellar_metallicity,transit_snr,planet_star_ratio,depth_radius_ratio,impact_factor,scaled_teq,log_orbital_period,label
1.717859841,0.908,66.3,0.35,0.0,1.45,0.0309,2212.0,1.732,1.333,6694.0,4.084,-0.22,-0.2660404433339821,-0.08368189973452639,-0.42144296456416824,-0.18933786563084784,0.8324616583052333,-0.9929181684399905,1.0
17.42115972,4.9974,928.1,0.651,0.0,3.11,0.1341,674.0,0.972,1.058,5679.0,4.487,0.3,-0.25943229532728734,-0.07711952742330953,-0.19940012381142147,-0.0019460384544659176,-0.4281144064111522,0.16596491268556618,2.0
43.5859419,4.6814,1708.7,0.011,0.0,2.05,0.1953,275.0,0.5,0.521,3893.0,4.758,-0.28,-0.24892008420062905,-0.07461834414399528,0.2707709342029445,-0.26149332052593766,-0.7141057170600952,0.701253771323375,2.0
122.8799543,7.835,717.7,0.872,0.0,2.7,0.4629,326.0,0.861,0.875,5413.0,4.51,0.0,-0.26495074974777977,-0.07729647657912472,-0.22805357467782106,0.13549921341137036,-0.7760993948600625,1.3200988397565003,2.0
9.50150926,6.852,509.5,1.237,0.0,25.77,0.0876,843.0,0.908,0.992,5938.0,4.518,-0.16,-0.26596185433038233,-0.007169576216124586,-0.4442474157854453,0.27556351576959764,-0.28950895001992083,-0.1743629906976543,0.0
5.47455167,3.71,73.2,0.931,0.0,1.4,0.0603,1155.0,1.312,0.972,5611.0,4.19,0.14,-0.269164951800649,-0.08304330157543396,-0.41567743861134,0.014021707066023657,0.09074720001276784,-0.4672484393854553,1.0
2.178142613,0.906,172.7,0.468,0.0,1.22,0.0328,1452.0,0.898,0.99,6290.0,4.527,-0.5,-0.259144902489884,-0.08223355988208202,-0.3372362130546619,-0.06148636066401321,0.23954871890804805,-0.898172888521346,0.0
4.44709107,16.79,40.5,0.988,0.0,0.96,0.0523,1228.0,1.076,0.96,6137.0,4.357,-0.32,-0.2701804170179249,-0.08352908946264292,-0.42455055126250585,0.0976100987418896,0.05653121518837542,-0.5718922988460152,0.0
6.1469956,3.3153,249.6,0.083,0.0,2.04,0.0695,1164.0,1.296,1.185,6110.0,4.285,0.16,-0.2659073562226603,-0.08163493655660466,-0.3541107325850494,-0.2446470707084381,-0.0005584159074796164,-0.40740883373183034,2.0
1.463775066,0.953,45.1,0.719,0.0,1.2,0.0277,2308.0,1.651,1.333,6781.0,4.125,-0.22,-0.2675469826563229,-0.08398843461078818,-0.428596132948281,-0.09581105277156593,0.8914990469270477,-1.0523564440003015,0.0
1.398890216,4.9641,66012.0,1.123,0.0,57.48,0.0242,1784.0,1.051,0.962,6134.0,4.378,-0.32,0.5094041192284554,0.0659144752295929,0.5474872216838436,0.15782981294460896,0.5966882716840716,-1.0685186495136867,0.0
10.10575764,2.0138,116.8,0.828,0.0,1.28,0.0905,892.0,1.054,0.966,5923.0,4.377,-0.14,-0.2669210158268821,-0.08263399348669832,-0.381440299286286,0.04446400808815806,-0.2381223067289735,-0.1404836595301231,2.0
6.13292733,1.561,58.7,0.225,0.0,1.56,0.0719,1379.0,2.034,1.316,5877.0,3.941,0.34,-0.26811692518680724,-0.08387696140161256,-0.42855669863891105,-0.22598447770288918,0.2621747786008303,-0.40860205473904393,1.0
29.2254372,5.293,174.1,0.384,0.0,1.35,0.1901,614.0,1.008,1.069,6049.0,4.461,-0.02,-0.26839319060336,-0.0822871407892841,-0.34830266469247634,-0.1176651814897049,-0.5303742855992299,0.4658414001555513,1.0
273.528359,22.346,408.5,1.363,0.0,115.4,1.0301,557.0,2.783,1.949,7682.0,3.838,-0.04,-0.2692499600264022,0.02917843589758859,-0.4585094501323783,-0.07406738328946073,-0.7029885880937105,1.8019889081296887,0.0
0.755111225,3.164,168.0,0.694,0.0,1.38,0.0163,1999.0,1.0,1.0,5780.0,4.438,0.0,-0.26720847249025625,-0.08217404326133479,-0.35465010110301926,0.007769431269314494,0.9241499238366809,-1.257748565039376,0.0
197.37704,18.71,226.2,1.277,0.0,84.37,0.9437,815.0,2.677,2.873,10974.0,4.041,0.07,-0.2696129648947001,0.0015405702872796165,-0.45926407312908535,-0.07916924925888137,-0.6925159178671652,1.6052429932534007,0.0
293.5056071,3.4075,6824.0,1.341,0.0,48.59,0.8311,265.0,1.006,0.887,5455.0,4.381,0.1,-0.15289626578136084,0.0481625160283875,-0.3382175624780957,0.263810250047025,-0.8454261455329699,1.8445273827863893,0.0
376.24253,4.064,185.7,0.328,0.0,1.32,1.0124,254.0,0.96,0.976,5916.0,4.463,-0.14,-0.26764257609809,-0.08218793259420648,-0.3380055415007477,-0.1334065264835319,-0.8790288577702715,1.9944646077281079,1.0
12.51353325,4.301,430.8,0.596,0.0,1.88,0.1007,706.0,0.873,0.87,5435.0,4.495,-0.02,-0.26444877496198393,-0.08002540645698313,-0.2602711982937575,0.00324294126969377,-0.3613483124453509,-0.021650723954051754,2.0
16.2580276,6.375,47.0,0.131,0.0,0.92,0.1317,830.0,1.356,1.153,5867.0,4.235,0.24,-0.26988956221757393,-0.08412278807350033,-0.4167307800005978,-0.23159885844053096,-0.2924719950513235,0.12646701932644736,2.0
16.79716262,3.83,1023.8,0.899,0.0,2.75,0.1158,503.0,0.697,0.734,4652.0,4.617,0.02,-0.2546479945561786,-0.07504756679059275,-0.13449510904878367,0.24650488166665946,-0.4909599465192019,0.1450958407130994,2.0
1.166960319,1.6823,97.8,0.033,0.0,0.88,0.0219,1596.0,0.904,1.026,5632.0,4.537,0.21,-0.26691310653491,-0.08330336857668849,-0.3639665820094726,-0.25568155552410704,0.5522967230217922,-1.1300951379433868,1.0
119.682075,31.28,1704.1,1.259,0.0,30.39,0.48,351.0,0.911,1.028,5778.0,4.531,0.07,-0.267127463603341,0.006658175585007473,-0.41234839145606655,0.2834422581732731,-0.7729903716117047,1.304260716764829,0.0
0.9337491,3.842,98.1,0.084,0.0,0.79,0.018,1662.0,0.808,0.903,5628.0,4.575,-0.22,-0.2688246838662537,-0.08329150356700518,-0.35250786347921953,-0.22865272480359244,0.6233044715852363,-1.1990500538643691,0.0
2.25353739,5.74622,182830.0,0.82,0.0,96.65,0.037,2056.0,1.662,1.328,6951.0,4.119,-0.32,1.595305297419259,0.07553155504587662,1.200555063800949,-0.07261604979214574,0.6261356813223831,-0.8839743826528106,0.0
1.731803197,5.6803,44612.0,0.63,0.0,22.87,0.0285,1526.0,1.029,1.031,5761.0,4.426,0.18,0.1901892038345893,-0.024268793976316722,1.2524031175205357,-0.02498889965640333,0.44219328791387774,-0.9898192900562839,0.0
346.4174,9.23,662.0,0.1572,0.0,2.41,0.9687,251.0,0.946,1.008,5754.0,4.49,0.08,-0.2661163705732822,-0.07893073073446315,-0.2202561909729414,-0.20372469231494228,-0.87493683323347,1.944587711662655,1.0
0.742957911,0.6688,843.3,0.162,0.0,1.47,0.0128,1026.0,0.498,0.509,3731.0,4.75,-0.02,-0.19638773469681226,-0.07780783079386464,0.042455653117212076,-0.13996410625849892,0.502368415810656,-1.2619565482317536,2.0
23.8761144,9.3113,1611.7,0.014,0.0,10.45,0.2237,1481.0,2.533,2.615,9974.0,4.048,0.21,-0.2601726134765345,-0.07454737204573951,-0.32610122808465947,-0.2680938365285321,-0.25070230118912784,0.3478878888507421,0.0
220.142913,19.528,1796.4,0.023,0.0,5.94,0.7211,389.0,1.393,1.031,6340.0,4.163,-0.38,-0.2649279284236892,-0.07416226996857977,-0.1958855323264802,-0.26369263868754284,-0.769366294652766,1.6710336864486326,2.0
302.38867822,3.1229,41320.0,1.134,0.0,40.73,0.8341,238.0,0.857,0.845,5328.0,4.499,0.0,0.5054996540076769,0.04601260346684334,0.4297891556200052,0.2598908423032798,-0.8686992559718397,1.8625234088670826,0.0
47.3659328,7.929,757.0,1.085,0.0,11.97,0.2475,481.0,0.902,0.902,5708.0,4.482,-0.16,-0.26472379978626315,-0.04914417551408362,-0.4060508274707367,0.211672791592052,-0.6329806206936378,0.7505346104359354,1.0
14.12847677,3.685,628.7,0.811,0.0,2.73,0.1159,739.0,0.974,1.037,5779.0,4.477,0.14,-0.26031804122810154,-0.07822153256935657,-0.2592658630072476,0.06332444501017671,-0.3733849012973228,0.046712199367732424,2.0
10.265613245,5.67553,150460.0,0.667,0.0,61.45,0.0952,1000.0,1.423,1.09,5865.0,4.169,0.16,1.2841192674897919,0.0339489719322554,1.689825361021806,-0.08249442069917397,-0.11964025027938165,-0.1318290280252626,0.0
14.62709685,4.097,396.4,0.945,0.0,2.7,0.1157,736.0,1.054,0.964,5527.0,4.376,0.26,-0.26464866477524335,-0.0788915593880155,-0.3326165493380855,0.08894272655115079,-0.3419085239721932,0.06634986702882945,2.0
289.86046,11.103,234.5,0.3711,0.0,1.5,0.8494,279.0,0.971,0.973,5914.0,4.451,-0.14,-0.26908345079071516,-0.08171625851215598,-0.3242528538154125,-0.11717196555922511,-0.8537784601324473,1.836985165356664,0.0
623.005238,23.5615,140330.0,0.895,0.0,66.64,1.4554,229.0,1.207,1.058,5689.0,4.299,0.32,0.07890472544883147,0.06736034856425198,1.388699359571968,0.02680534471277372,-0.8949900382212801,2.299238224242345,0.0
19.0054098,1.843,542.4,1.228,0.0,28.47,0.1412,758.0,1.036,1.032,6347.0,4.423,-0.32,-0.2530653100888291,-0.009670623222308484,-0.44487955474644086,0.20463905325676585,-0.4236877110208423,0.21592742709775076,2.0
1.423799421,1.4866,2008.4,0.501,0.0,4.69,0.0256,1659.0,1.019,1.102,5962.0,4.464,0.14,-0.19110537963199975,-0.0732223274400388,-0.08534222246736736,-0.07330650307455178,0.5218282498049491,-1.062262885839531,0.0
7.09712124,2.1059,369.5,0.05,0.0,0.74,0.0533,425.0,0.389,0.4,3569.0,4.861,-0.16,-0.26003372983433176,-0.08072315062692564,-0.02287376200550965,-0.21880615046032167,-0.425744551926004,-0.3318216777240055,2.0
3.60082855,1.938,296.3,0.395,0.0,1.36,0.0422,927.0,0.796,0.771,4838.0,4.524,0.18,-0.2613571210340215,-0.0812614071126874,-0.270183883924733,-0.07147434211518039,0.005994040979102615,-0.6741426779635157,2.0
495.854189,8.65,548.6,0.031,0.0,2.41,1.2057,230.0,1.044,0.948,5613.0,4.378,0.12,-0.2666030839425797,-0.0795950203266658,-0.26160156841992005,-0.2584106187952063,-0.8906850717406317,2.161248058376954,1.0
28.7796446,8.349,253.2,0.886,0.0,1.95,0.191,619.0,1.044,1.122,6000.0,4.45,0.16,-0.26854362034696816,-0.08081897055325621,-0.34752659640483813,0.06973954619341534,-0.5204790512571015,0.4568431361257124,2.0
20.5142642,3.524,153.2,0.256,0.0,1.14,0.1387,598.0,0.936,0.843,5221.0,4.422,0.18,-0.2677727802302933,-0.08262419517442476,-0.3435375967261252,-0.16071842254493338,-0.4527912221684222,0.25996167778011725,1.0
11.55532445,3.499,250.0,0.96,0.0,1.7,0.0911,674.0,0.803,0.755,5149.0,4.506,-0.14,-0.26613241736246157,-0.08012661099027742,-0.3324021718006539,0.20872138582893512,-0.35539314552850604,-0.06618965339227743,2.0
0.991105114,2.2137,286390.0,0.623,0.0,36.87,0.0162,1257.0,0.578,0.574,4769.0,4.673,-0.92,7.315429575564063,0.09118751412009378,6.363587169795526,0.1615753089476511,0.43441121572821595,-1.181349279362823,0.0
0.539915033,1.1466,97.0,0.291,0.0,0.82,0.0121,1871.0,0.837,0.811,5102.0,4.502,0.1,-0.26536142648484073,-0.08328604057705125,-0.3576784775474311,-0.13100098011481023,1.0483916447342791,-1.3369622530306031,2.0
13.9093544,6.765,86.8,0.132,0.0,1.33,0.1179,928.0,1.424,1.128,6052.0,4.183,0.08,-0.26956951879636915,-0.08341298799672843,-0.4042744185775504,-0.23316596686958416,-0.22182130503313657,0.0378766864245397,2.0
4.15736472,2.217,200.7,0.226,0.0,1.09,0.0471,931.0,0.782,0.806,5183.0,4.558,-0.08,-0.26501372858727107,-0.08213553829386815,-0.29982988420757317,-0.1545084615116496,-0.06533466101350055,-0.6049912035544917,1.0
34.4886903,1.22,59.9,0.5544,0.0,0.71,0.1987,524.0,0.886,0.878,5629.0,4.487,-0.16,-0.2674429558271364,-0.08378142539546699,-0.3874890063169935,-0.01958415586970985,-0.5804671263914836,0.5630562643493968,0.0
41.7084063,8.567,330.0,0.671,0.0,2.19,0.2482,608.0,1.138,1.169,6434.0,4.394,-0.1,-0.26806322564192336,-0.08066170931376597,-0.3292159648453836,-0.03405003662495946,-0.572081905760826,0.6751997386035172,2.0
0.7735301,1.335,185.4,0.336,0.0,1.87,0.017,2474.0,1.35,1.093,6296.0,4.217,-0.14,-0.262178790149379,-0.08215963867618699,-0.3745036388016709,-0.17058149333495692,1.2045271331306475,-1.2514264055451985,1.0
324.18028,18.15,87.9,0.733,0.0,2.2,0.9789,382.0,2.183,1.19,5792.0,3.835,-0.12,-0.2700378846787629,-0.08320798670244614,-0.42651258285884625,-0.13576658880087594,-0.7420038785634954,1.9045298828553476,0.0
161.5278347,3.6734,4653.6,0.0,0.0,8.19,0.5874,366.0,1.213,1.033,5778.0,4.285,0.16,-0.19604039448772936,-0.06725191476708522,0.03765100874296434,-0.2703084610345599,-0.7575366132823085,1.4845374529361997,2.0
1.540392098,3.7271,1022.0,1.184,0.0,17.63,0.0232,1210.0,0.724,0.7,4911.0,4.564,-0.22,-0.2542435793032531,-0.01836490288172226,-0.41068328927725295,0.38496105306213496,0.3320732406062461,-1.0338111649316644,0.0
9.296746368,6.88069,213840.0,1.623,0.0,400.4,0.0973,1552.0,2.884,1.418,6461.0,3.67,-0.38,1.5519644463122741,0.29965334870455285,0.0076536146344408605,-0.044816771798920664,0.2953137580409196,-0.18628760372261174,0.0
1.489442254,5.51392,417900.0,0.455,0.0,115.45,0.0282,2328.0,1.62,1.352,6962.0,4.148,-0.24,4.173652571979078,0.11195621395675875,2.718983838353715,-0.1577693342853961,0.8559245455541677,-1.0460801870539416,0.0
1.334101467,2.1033,120.8,0.153,0.0,1.74,0.025,2169.0,1.58,1.16,6178.0,4.106,0.0,-0.26695421770340627,-0.08294831962045345,-0.40061722733805377,-0.2315075881452332,0.9553231402375176,-1.0850991219299548,0.0
377.67241,15.82,514.8,0.107,0.0,1.37,0.8667,187.0,0.615,0.608,5031.0,4.644,-0.9,-0.2684137955519539,-0.07981943696834068,-0.13144136349714808,-0.2005952025592485,-0.9133458833138939,1.9967556499858372,1.0
59.7371443,8.0006,566.4,0.005,0.0,2.84,0.308,520.0,1.2,1.089,5970.0,4.317,0.1,-0.26617078151930007,-0.07943324521722,-0.2863787944352147,-0.26863892489953256,-0.6161075445884845,0.8884627542501524,2.0
281.509095,40.963,5948.7,0.626,0.0,85.77,1.0218,685.0,10.709,1.791,4797.0,2.632,-0.1,-0.26180674907981555,-0.06375933660952439,-0.40067770688137616,-0.2468859851236482,-0.28456462667866644,1.8193426920065836,0.0
24.4359956,6.254,496.6,0.019,0.0,2.31,0.1702,674.0,1.035,1.096,6197.0,4.449,-0.08,-0.26566590240364113,-0.079807649916724,-0.2727225903693839,-0.2629528245472889,-0.4871694080856899,0.361366563815974,1.0
5.518195,1.81,27.1,0.243,0.0,0.46,0.0607,969.0,0.881,0.979,5767.0,4.538,-0.06,-0.2694439439352734,-0.0845570536088769,-0.4098542115135235,-0.15978937134652355,-0.1343913424397138,-0.4631800317413017,1.0
2.41349123,11.29,57.0,0.728,0.0,2.11,0.0402,2348.0,2.595,1.489,6628.0,3.783,-0.32,-0.27002582101932476,-0.08374879050250014,-0.4378829952252672,-0.15789941125136703,0.9741945712036301,-0.8549106347173211,0.0
13.24503482,4.4078,156.1,0.498,0.0,1.77,0.1092,887.0,1.39,0.988,5636.0,4.147,0.12,-0.2682453127027327,-0.08247021141218905,-0.38412720683821105,-0.12675235917257213,-0.19775191172862477,0.010273818635918947,2.0
4.593595496,2.7468,45034.0,1.147,0.0,44.14,0.0538,1022.0,0.884,0.984,5717.0,4.538,0.0,0.6910093644898825,0.05269572302061711,0.4348574766947606,0.2495894692188122,-0.07045770639908275,-0.5558197011072983,0.0
1.116127169,1.3235,109.2,0.648,0.0,1.0,0.0209,1659.0,0.905,0.983,5721.0,4.517,0.02,-0.2654839410064659,-0.08293802487418526,-0.3656680125112808,0.016593405473137413,0.5916064725657308,-1.1444704204574834,2.0
23.34036251,2.054,615.1,0.25,0.0,2.21,0.1467,601.0,0.892,0.773,5530.0,4.425,-0.34,-0.2527626514982941,-0.07912515247044807,-0.21706044370810587,-0.15800785646298857,-0.487659778948006,0.334703006355714,2.0
18.74072534,5.19791,125480.0,0.203,0.0,35.61,0.1413,717.0,0.996,1.07,6122.0,4.471,-0.1,1.1451635330131957,0.013308503498075146,2.634613272222794,-0.1886420086096142,-0.4374262212853161,0.2078616562714755,0.0
0.97705114,2.33,20.1,0.603,0.0,0.77,0.0216,2501.0,1.631,1.409,6527.0,4.162,0.24,-0.2698160300616109,-0.08469603057354468,-0.4386828961302196,-0.12216908478205468,1.1463664129446247,-1.1856388923902172,0.0
10.9294815,5.893,196.9,0.197,0.0,1.21,0.0951,770.0,0.864,0.959,5792.0,4.547,-0.14,-0.26836269877974284,-0.08211720114418453,-0.31863464872258385,-0.1789477632531735,-0.3432328787546978,-0.09715452074475965,2.0
6.62761199,6.15281,227140.0,0.753,0.0,82.03,0.0714,1204.0,1.333,1.102,6316.0,4.231,-0.12,1.8942886721504018,0.08493466111252573,1.9714357435842595,-0.043962928094764625,0.00015362159311322677,-0.3679956243405808,0.0
8.48299282,2.505,69.1,0.564,0.0,0.8,0.0798,879.0,0.933,0.94,5827.0,4.471,-0.16,-0.2687044080667958,-0.08362560350910353,-0.3857239003416929,-0.028091572134146484,-0.2366333043753214,-0.23614429538982204,2.0
7.26731094,2.2691,659.1,0.043,0.0,1.14,0.0564,464.0,0.443,0.452,3751.0,4.8,-0.34,-0.25329018551164134,-0.07885908584674886,0.046395928782805476,-0.2314154850108201,-0.3982464139661249,-0.3192250611671231,2.0
217.792748,4.695,1487.0,0.926,0.0,6.15,0.7021,334.0,1.283,0.97,5600.0,4.209,0.16,-0.25175086678893055,-0.07269203241124773,-0.24916488028953912,0.01888696425861197,-0.7795670496226967,1.6645634636241442,1.0
180.4118581,3.29,4268.0,0.953,0.0,8.86,0.6365,329.0,0.973,1.055,6032.0,4.485,-0.06,-0.1942562885070001,-0.060712886701875024,-0.038345686008597134,0.12214398558886282,-0.8099287481997294,1.5511038611245573,1.0
4.469731089,5.257,3159.6,1.268,0.0,84.63,0.0574,1614.0,2.318,1.258,5758.0,3.808,-0.06,-0.23508040467094501,0.015411133289309546,-0.42881494540305604,-0.051122334710248934,0.5339917809945849,-0.5693804870646781,0.0
32.2964275,4.561,472.2,0.207,0.0,1.9,0.1885,503.0,0.891,0.854,5246.0,4.47,0.14,-0.2642513393647426,-0.08008390260579498,-0.24324467499713004,-0.177219200408642,-0.5638396895057334,0.524441698095277,2.0
17.8075656,1.643,1511.0,0.474,0.0,3.92,0.1331,742.0,0.981,0.988,6194.0,4.45,-0.32,-0.21639732589530514,-0.07490744298768458,-0.12292436665200698,-0.07670357276968147,-0.4215039445876968,0.1785364119685029,1.0
8.79991878,41.564,869.1,1.6053,0.0,224.56,0.1063,1979.0,3.267,2.068,8092.0,3.725,-0.04,-0.2690957932125479,0.10492949097789153,-0.4582191570329931,-0.07342267439552343,0.321220511418117,-0.21623617616839025,0.0
11.6089351,2.957,199.6,1.105,0.0,46.44,0.1219,1496.0,3.53,1.786,6303.0,3.595,0.28,-0.2663639181781157,-0.049462770218964655,-0.4578432716741197,-0.14488035153070078,0.2782697434549818,-0.06360933384200051,1.0
6.86674226,4.216,47.2,0.405,0.0,0.79,0.0745,1018.0,1.135,1.172,5914.0,4.396,0.46,-0.2696654053057033,-0.0840739840996928,-0.409121528455148,-0.1273314525939657,-0.1099316362253119,-0.34930165710953726,1.0
290.1401717,2.1583,4836.0,0.935,0.0,11.58,0.8431,304.0,1.263,0.947,5631.0,4.212,0.07,-0.13894041977351398,-0.0605384662580657,-0.09466822542506292,0.026321724454912338,-0.8132360090482954,1.8375672593652037,1.0
3.51289168,3.313,131.0,0.373,0.0,1.12,0.0432,1161.0,0.981,0.871,5523.0,4.395,-0.02,-0.26800334180433094,-0.08283602314609179,-0.3588456796575095,-0.11795693503709226,0.11673814907775754,-0.6858294536384184,0.0
1.36752316,1.208,61.0,0.299,0.0,0.82,0.0245,1684.0,1.048,1.044,5836.0,4.417,0.14,-0.2673609644244136,-0.08383395845827189,-0.39625466007844967,-0.15598985552958264,0.5830912210238438,-1.076489308762741,1.0
37.7935113,1.718,67.2,0.0794,0.0,0.89,0.2279,592.0,1.076,1.098,6178.0,4.417,-0.02,-0.26802831823901546,-0.08370980363168128,-0.39527459714242236,-0.2407409168581934,-0.5641890346384355,0.6169770091470588,1.0
3.75574267,2.2911,417.4,0.127,0.0,1.58,0.0453,977.0,0.788,0.884,5311.0,4.588,-0.04,-0.2596394766414025,-0.08043768653390519,-0.22949256241137803,-0.20573049247633388,-0.03954644660810314,-0.6540878064472213,2.0
12.2476121,3.209,402.7,0.116,0.0,1.9,0.1052,763.0,0.956,1.035,5741.0,4.492,0.16,-0.2629636558876469,-0.0804866541920777,-0.2753858762603492,-0.2216893437612526,-0.3434609516758541,-0.033686342009596554,2.0
571.280892,21.827,460.7,0.6109,0.0,3.65,1.5017,324.0,1.619,1.387,7081.0,4.16,-0.22,-0.26908424418616883,-0.07974488529232712,-0.35071352219138024,-0.11911589601632261,-0.8622310791787986,2.246837569494267,1.0
1.111362442,6.24,133.9,0.715,0.0,2.86,0.0238,2820.0,2.308,1.446,6486.0,3.872,-0.2,-0.26906363708239417,-0.08256524902525086,-0.4204816358986312,-0.14617825506222445,1.4535602524351763,-1.145835511372066,0.0
91.240335,2.314,206.1,0.1436,0.0,1.75,0.4058,494.0,1.205,1.065,6493.0,4.305,-0.3,-0.2650994058034129,-0.08197325468598123,-0.3581364261091063,-0.2225583419005015,-0.6817087126312564,1.1415021150521487,1.0
4.53702121,1.813,504.4,0.706,0.0,1.66,0.0486,798.0,0.688,0.769,4805.0,4.633,-0.06,-0.2540087447511267,-0.07930512441643316,-0.194628098710951,0.14086309025320293,-0.14598717370931233,-0.5619758556384614,2.0
0.88512187,3.349,136.0,0.766,0.0,1.05,0.0168,1659.0,0.819,0.814,5392.0,4.521,-0.18,-0.26794072300184485,-0.08244612940033892,-0.3478098840480474,0.10445027410295421,0.6969337473253265,-1.214473234283518,0.0
9.726748645,19.4093,393410.0,1.883,0.0,277.38,0.0869,997.0,1.406,0.922,5618.0,4.107,-0.08,0.9181672900128925,0.4620124765600808,0.7846192588000493,0.2663180412857492,-0.07819511870384904,-0.16151153880332247,0.0
36.3192885,2.601,400.2,0.571,0.0,25.43,0.3043,1410.0,12.39,2.844,5008.0,2.706,0.07,-0.2612999901618426,-0.08030605064895029,-0.4477917797567664,-0.25184248814196925,0.5413962099856825,0.5935149749760451,0.0
22.7909233,9.565,53.6,0.871,0.0,1.38,0.1711,862.0,1.642,1.286,6311.0,4.116,0.02,-0.2699932755763048,-0.08367285505906998,-0.42749141192624557,-0.05776283865107376,-0.3215354271537482,0.3208763563456157,1.0
0.907818056,1.679,29.5,0.037,0.0,0.55,0.0188,2012.0,1.014,1.067,6210.0,4.456,-0.16,-0.26929163243167353,-0.08450074009027132,-0.4144907018533275,-0.25568767344795,0.7940565578142302,-1.2072257376853919,0.0
234.66319186,7.627,243.5,0.029,0.0,1.68,0.7751,328.0,1.076,1.126,6306.0,4.426,-0.1,-0.2684498584885135,-0.08167031515253412,-0.334263522699778,-0.25950923205326737,-0.8249802847385972,1.709545618681175,0.0
371.51852,30.94,263.0,0.962,0.0,2.28,1.0222,284.0,1.089,1.025,6227.0,4.377,-0.18,-0.26982343470163644,-0.08019160237543885,-0.3602633034151281,0.08365156661817964,-0.8631145459670817,1.9868332888839348,0.0
0.94895231,3.952,57.7,0.738,0.0,2.51,0.0221,3464.0,3.067,1.589,6661.0,3.666,-0.18,-0.2694657661862357,-0.08373410342953957,-0.4414207104146077,-0.1738922920605122,1.9610915217419214,-1.1943075309329343,0.0
15.2311195,3.91,269.1,0.192,0.0,1.94,0.1228,800.0,1.186,1.061,5836.0,4.316,0.16,-0.26628636179947923,-0.0814636101415944,-0.339736931813784,-0.20544149278390353,-0.3185990350262667,0.08931609824877866,1.0
132.9955503,7.436,1275.4,0.703,0.0,2.51,0.4498,241.0,0.659,0.687,4523.0,4.636,-0.1,-0.26026489503854594,-0.07542724033519595,-0.015138174427183201,0.1571330321325077,-0.817424624793817,1.3676334795235605,2.0
79.334347,10.886,164.9,0.652,0.0,1.56,0.3653,500.0,1.15,1.027,6384.0,4.33,-0.3,-0.26943365181005496,-0.08223926149862774,-0.3687388527899197,-0.043135413257568596,-0.6683812090179134,1.0578099629671156,1.0
5.00673576,1.9398,191.2,0.599,0.0,2.0,0.0574,1324.0,1.383,1.005,6116.0,4.158,-0.26,-0.2645423522038964,-0.08199033949825973,-0.37761801723318894,-0.096763601137888,0.15405926459675626,-0.5126661270556363,0.0
20.55848388,1.449,677.3,1.334,0.0,36.9,0.1457,624.0,0.936,0.974,5578.0,4.484,0.16,-0.2429141847632123,0.023503330134934705,-0.44549166098244253,0.3007583801574783,-0.4686815452627421,0.26120510132287617,0.0
0.447861451,0.8541,265.4,0.427,0.0,1.42,0.0112,2263.0,0.848,0.938,5901.0,4.553,-0.3,-0.25210172701206995,-0.0813558931447333,-0.29739329765696404,-0.06854666394235584,1.1482519756930467,-1.3742903614409008,0.0
0.876941133,1.296,73.5,0.386,0.0,0.85,0.0183,1938.0,0.975,1.058,6018.0,4.485,-0.04,-0.2669964709587467,-0.08358575318615237,-0.38563990331432507,-0.11167687354170507,0.7823911150391788,-1.2171069747102439,0.0
5.40597608,2.79,461.0,0.013,0.0,31.78,0.0882,2818.0,15.355,3.121,4840.0,2.56,0.21,-0.26063336008806404,-0.08025820931385713,-0.4488737339944754,-0.2699692258184841,2.3312916342952525,-0.4736967495294963,0.0
10.37168928,3.035,1254.9,0.537,0.0,3.2,0.0873,720.0,0.888,0.822,5121.0,4.457,0.18,-0.24607753475180033,-0.0759972411746537,-0.11703980443592903,-0.02800017941043734,-0.29766101130322786,-0.12615355974436246,2.0
480.03759,16.25,717.4,0.2596,0.0,1.14,0.9212,109.0,0.43,0.451,3622.0,4.826,-0.1,-0.2677332379300666,-0.07864297285697634,0.09133193300729776,-0.028404683975765718,-0.955465892400901,2.141656629887424,0.0
11.76307164,2.9076,1037.3,0.048,0.0,2.35,0.0954,616.0,0.756,0.849,4959.0,4.603,0.16,-0.24940341462639634,-0.0773726542254672,-0.0737665858365609,-0.24486792285661876,-0.39516140619068063,-0.05625129544881456,2.0
1.11205787,1.459,118.7,0.008,0.0,1.02,0.0208,1799.0,0.932,0.976,6098.0,4.488,-0.32,-0.26555145376216943,-0.08296733586054181,-0.35936563580734276,-0.2668690741127537,0.6215519143198822,-1.1456360798557421,0.0
20.28281916,36.048,2797.5,0.719,0.0,22.46,0.1502,1141.0,3.956,1.098,5043.0,3.284,-0.3,-0.26577146425593046,-0.07023642007493575,-0.35217598532892713,-0.1974835564049576,0.21223498611938946,0.253411639197241,0.0
411.8969,6.203,502.8,0.4026,0.0,2.61,1.1588,279.0,1.144,1.221,6362.0,4.408,0.07,-0.2655690149641468,-0.07966991185535245,-0.29234762480440174,-0.12929687630523728,-0.8735539671493696,2.0491548667398076,1.0
13.28689997,3.2825,1039.6,0.017,0.0,2.78,0.1087,715.0,0.87,0.968,5730.0,4.545,-0.06,-0.25175146012028854,-0.07713115700575071,-0.1330312916173855,-0.2624789147382518,-0.39180845411826787,0.012050983259228251,2.0
